"File","Path","Line","Kind","Name"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","17770","assigned function","GRM.RefreshBanListFrames"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","18107","assigned function","GRM.RestoreTooltip"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","18115","assigned function","GRM.GetRankHistory"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","18159","assigned function","GRM.PromoRankTooltip"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","18236","assigned function","GRM.JoinDateTooltip"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","18320","assigned function","GRM.PlayerNameTooltip"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","18353","assigned function","GRM.GetSex"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","18368","assigned function","GRM.AltNameTooltip"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","18472","assigned function","GRM.CustomNoteSlider"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","18484","assigned function","GRM.PlayerStatusNotificationTooltip"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","18501","assigned function","GRM.EditBdayTooltip"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","18523","assigned function","GRM.MemberDetailToolTips"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","18563","assigned function","GRM.ModifySpecificGuildControlValue"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","18604","assigned function","GRM.GetGuildInfoTextSafe"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","18621","assigned function","GRM.UpdateGuildInfoWithNewValue"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","18641","assigned function","GRM.GetRulesString"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","18653","assigned function","GRM.GetEachGlobalControl"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","18667","assigned function","GRM.GetGlobalControlValue"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","18686","assigned function","GRM.UpdateGuildLeaderPermissions"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","18755","assigned function","GRM.SetJoinTagCustomFormat"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","18857","assigned function","GRM.SetNoteTriggerRestrictions"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","18901","assigned function","GRM.IsCustomJoinRestricted"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","18918","assigned function","GRM.IsCustomReJoinRestricted"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","18936","assigned function","GRM.SetTimestampRestriction"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","18981","assigned function","GRM.SetLeaderRankRestrictionSetting"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19021","assigned function","GRM.SetLeaderBanRestrictionSetting"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19074","assigned function","GRM.SetLeaderCustomNoteRestrictionSetting"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19115","assigned function","GRM.SetLeaderJoinDateRestrictionSetting"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19195","assigned function","GRM.SetLeaderUsingJoinTagHeaders"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19234","assigned function","GRM.IsSyncRankGuildLeaderRestricted"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19279","assigned function","GRM.ReportRankRestriction"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19292","assigned function","GRM.GetRankRestrictionText"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19306","assigned function","GRM.GetGlobalSettingsProgress"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19328","assigned function","GRM.AllGlobalsAreSet"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19349","assigned function","GRM.SetGlobalControlsToGuildInfo"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19400","assigned function","GRM.GetAllGlobalRulesAsString"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19442","assigned function","GRM.CheckAllDates"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19563","assigned function","GRM.GetParsedDate"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19583","assigned function","GRM.RemoveDateFromNote"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19605","assigned function","GRM.ClearJoinTag"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19625","assigned function","GRM.ParseDateFormat"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19748","assigned function","GRM.CleanupNoteDate"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19770","assigned function","GRM.GetNoteDateDetails"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19850","assigned function","GRM.IsDateInOtherNotes"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19883","assigned function","GRM.IsValidYear"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19900","assigned function","GRM.IsValidMonth"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19911","assigned function","GRM.IsValidDay"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19925","assigned function","GRM.GetParsedNoteDateNumbers"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19974","assigned function","GRM.DatesDoMatch"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","19995","assigned function","GRM.AuditRefresh"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","20006","assigned function","GRM.IsAnyHighlighted"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","20022","assigned function","GRM.GetNoteName"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","20037","assigned function","GRM.GetCountNeedingAttention"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","20054","assigned function","GRM.GetCountThatAreInMultipleLocations"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","20070","assigned function","GRM.GetCountIncorrectLocationNotCorrectNotImported"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","20085","assigned function","GRM.RefreshJDAuditToolsTextFrames"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","20134","assigned function","GRM.RefreshJDAuditToolFrames"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","20217","assigned function","GRM.BuildJDToolHybridButtons"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","20381","assigned function","GRM.UpdateJDAuditTooltip"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","20396","assigned function","GRM.JDAuditToolHybridShiftDown"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","20436","assigned function","GRM.JDAuditToolHybridShiftUp"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","20477","assigned function","GRM.SetJDAuditValues"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","20567","assigned function","GRM.JDAuditSetLastValue"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","20575","assigned function","GRM.JDAuditSetFirstValue"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","20583","assigned function","GRM.ConvertGRMDateFromNote"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","20591","assigned function","GRM.ConvertNoteFromGRM"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","20598","assigned function","GRM.EditJoinDateManually"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","20635","assigned function","GRM.EditSavedNoteDateManually"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","20791","assigned function","GRM.AddDateTagToDefaultNote"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","20916","assigned function","GRM.AddTimeStampToNote"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","20987","assigned function","GRM.RemoveDatesFromNonDefaultNotes"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21054","assigned function","GRM.FixMismatchedGRMdatesUsingNote"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21072","assigned function","GRM.FixMismatchedNotesUsingGRM"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21088","assigned function","GRM.ImportDatesFromNoteToGRM"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21104","assigned function","GRM.GetNumAuditToolSelected"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21121","assigned function","GRM.AddJoinDatesToDefaultNotes"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21141","assigned function","GRM.CleanUpNonDefaultNotes"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21158","assigned function","GRM.MismatchConfirmConfig"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21170","assigned function","GRM.MismatchConfirmConfig2"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21182","assigned function","GRM.MismatchConfirmConfig3"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21194","assigned function","GRM.MismatchConfirmConfig4"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21206","assigned function","GRM.MismatchConfirmConfig5"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21218","assigned function","GRM.GetNumMismatchedButton4"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21237","assigned function","GRM.GetNumMismatchedButton3"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21256","assigned function","GRM.GetNumMismatchedButton2"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21274","assigned function","GRM.GetNumMismatchedButton1"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21292","assigned function","GRM.GetNumMismatchedButton7"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21316","assigned function","GRM.SetHybridScrollFrameSliderParameters"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21411","assigned function","GRM.HybridScrollOnValueChangedConfig"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21457","assigned function","GRM.HybridControl"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21475","assigned function","GRM.SearchPlayerInLog"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21485","assigned function","GRM.OpenPlayerWindow"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21523","assigned function","GRM.GetRosterSelectionID"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21592","assigned function","GRM.GlobalSettingsLoopCheck"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21622","assigned function","GRM.TriggerPlayerNote"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21701","assigned function","GRM.UpdateNoteFromChat"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21737","assigned function","GRM.IsPlayerAnAddonUser"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21752","assigned function","GRM.SpecialAddonAltTagCleanup"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21783","assigned function","GRM.SetConfirmationWindow"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21838","assigned function","GRM.GetTransitionFrameToFade"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21859","assigned function","GRM.FrameTransition"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21917","assigned function","GRM.OptionTabFrameControl"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21966","assigned function","GRM.DisableTabButtons"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","21998","assigned function","GRM.DisableSubTabButtons"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","22043","assigned function","GRM.GR_Roster_Click"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","22094","assigned function","GRM.TriggerTrackingCheck"
